device_id,total,approval_rate,null_rate,unique_stations,unique_junctions,night_rate,scita_rate,anomaly_flag,anomaly_score
FKDEV02076,17,0.9333333333333333,0.11764705882352941,1,2,0.0,1.0,1,0.1271294479947055
FKDEV02077,15,0.75,0.7333333333333333,2,3,0.13333333333333333,1.0,1,0.14169382354110205
FKDEV02078,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02079,3,0.0,1.0,1,1,0.0,1.0,1,0.13783536352556597
FKDEV02080,14,0.3333333333333333,0.7857142857142857,2,2,0.21428571428571427,0.7857142857142857,1,0.10793920924676803
FKDEV02081,8,0.0,1.0,2,2,0.625,1.0,1,0.06205412007169464
FKDEV02082,1,0.0,1.0,1,1,1.0,0.0,-1,-0.00458743405864892
FKDEV02083,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02084,8,0.8333333333333334,0.25,1,1,0.25,0.875,1,0.15637889976779473
FKDEV02085,4,0.0,1.0,1,1,1.0,0.5,1,0.015287674854719158
FKDEV02086,3,0.0,1.0,1,1,0.3333333333333333,1.0,1,0.10147216694774325
FKDEV02087,10,0.5,0.2,2,1,0.1,0.9,1,0.1302102440374786
FKDEV02088,1,0.0,1.0,1,1,0.0,0.0,1,0.05935712138972604
FKDEV02089,41,0.6764705882352942,0.17073170731707318,2,3,0.5365853658536586,0.975609756097561,1,0.1548324273817771
FKDEV02090,3,0.0,1.0,1,2,0.6666666666666666,1.0,1,0.09439569134854164
FKDEV02091,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02092,2,0.0,1.0,1,1,0.5,0.0,1,0.012435930766747316
FKDEV02093,12,1.0,0.16666666666666666,1,6,0.16666666666666666,0.9166666666666666,1,0.1358760251006237
FKDEV02094,28,0.0,0.9642857142857143,1,1,0.6071428571428571,0.9642857142857143,1,0.06926051466175209
FKDEV02095,1,0.0,1.0,1,1,0.0,0.0,1,0.05935712138972604
FKDEV02096,2,0.0,1.0,1,1,0.0,1.0,1,0.13878067016969875
FKDEV02097,110,0.0,1.0,1,6,0.990909090909091,0.9818181818181818,1,0.023879756690124543
FKDEV02098,14,0.8888888888888888,0.35714285714285715,1,1,0.21428571428571427,0.7142857142857143,1,0.13101434421921232
FKDEV02099,4,0.0,0.75,1,1,1.0,1.0,1,0.06452049161656759
FKDEV02100,5,0.0,0.8,1,2,0.6,1.0,1,0.08637921311682972
FKDEV02101,13,0.875,0.38461538461538464,3,2,0.07692307692307693,0.6153846153846154,1,0.05913979871778552
FKDEV02102,52,0.8,0.9038461538461539,2,3,0.4423076923076923,0.09615384615384616,-1,-0.002018459842688891
FKDEV02103,39,0.6,0.8717948717948718,2,1,0.6410256410256411,0.9743589743589743,1,0.09287718436445003
FKDEV02104,3,0.0,1.0,1,1,0.0,0.0,1,0.047414008937060825
FKDEV02105,21,0.8,0.7619047619047619,3,2,0.9047619047619048,0.9047619047619048,1,0.038257408448540975
FKDEV02106,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02107,1,0.0,1.0,1,1,1.0,0.0,-1,-0.00458743405864892
FKDEV02108,4,0.0,1.0,1,1,1.0,0.0,-1,-0.01528699169059522
FKDEV02109,14,0.3333333333333333,0.5714285714285714,1,1,0.07142857142857142,0.5,1,0.058297431318325876
FKDEV02110,47,0.16666666666666666,0.8723404255319149,2,1,0.0,0.8723404255319149,1,0.05665470419244434
FKDEV02111,1,0.0,1.0,1,1,1.0,0.0,-1,-0.00458743405864892
FKDEV02112,11,0.3333333333333333,0.45454545454545453,3,2,0.2727272727272727,0.7272727272727273,1,0.09980074062549338
FKDEV02113,7,1.0,0.5714285714285714,1,3,0.42857142857142855,1.0,1,0.1532098377530393
FKDEV02114,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02115,2,0.0,1.0,1,1,0.0,1.0,1,0.13878067016969875
FKDEV02116,1,0.0,1.0,1,1,0.0,0.0,1,0.05935712138972604
FKDEV02117,23,0.0,0.9565217391304348,2,1,0.0,0.9565217391304348,1,0.05210697313989621
FKDEV02118,25,0.9230769230769231,0.48,2,1,0.4,0.8,1,0.1380181438020634
FKDEV02119,16,0.8333333333333334,0.625,2,1,0.0,0.9375,1,0.1188543199590027
FKDEV02120,11,0.42857142857142855,0.36363636363636365,1,1,0.0,0.7272727272727273,1,0.10033413825215476
FKDEV02121,4,1.0,0.75,1,1,0.25,0.5,1,0.08933816095662028
FKDEV02122,4,0.0,1.0,1,1,0.0,0.0,1,0.044000401968347314
FKDEV02123,6,0.0,0.8333333333333334,1,1,0.0,0.16666666666666666,1,0.02905680497520957
FKDEV02124,6,0.0,1.0,1,1,0.6666666666666666,1.0,1,0.09126026188873865
FKDEV02125,6,0.6,0.16666666666666666,2,2,0.5,1.0,1,0.15966350013461933
FKDEV02126,6,0.6666666666666666,0.5,1,1,0.16666666666666666,0.6666666666666666,1,0.1322035733727514
FKDEV02127,3,0.0,1.0,1,1,0.0,0.0,1,0.047414008937060825
FKDEV02128,28,0.0,1.0,1,1,0.0,0.0,-1,-0.011061771794171227
FKDEV02129,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02130,4,1.0,0.5,1,1,0.5,1.0,1,0.15612028500306574
FKDEV02131,9,0.0,1.0,1,1,0.0,0.0,1,0.02393348614335611
FKDEV02132,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02133,18,0.875,0.1111111111111111,2,5,0.5555555555555556,1.0,1,0.13703080735903816
FKDEV02134,32,1.0,0.96875,2,1,0.0,0.03125,-1,-0.0386605900500846
FKDEV02135,22,1.0,0.7272727272727273,2,4,0.045454545454545456,0.9090909090909091,1,0.09062978815208517
FKDEV02136,12,0.9,0.16666666666666666,2,1,0.25,0.8333333333333334,1,0.13693274517613818
FKDEV02137,6,1.0,0.6666666666666666,1,1,0.16666666666666666,0.6666666666666666,1,0.1099387571759643
FKDEV02138,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02139,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02140,8,1.0,0.875,2,1,0.0,0.5,1,0.04217612030996065
FKDEV02141,11,0.7777777777777778,0.18181818181818182,1,1,0.0,0.8181818181818182,1,0.1222725275059443
FKDEV02142,24,0.0,0.9583333333333334,3,1,0.16666666666666666,1.0,1,0.02938406145982031
FKDEV02143,5,1.0,0.4,2,1,0.6,0.6,1,0.08274411459849795
FKDEV02144,25,1.0,0.32,1,1,0.36,1.0,1,0.15776258394643655
FKDEV02145,3,0.0,1.0,2,2,0.6666666666666666,1.0,1,0.056455552010603705
FKDEV02146,2,0.0,0.5,1,1,0.0,0.5,1,0.04783717800223464
FKDEV02147,54,0.5483870967741935,0.42592592592592593,1,3,0.5555555555555556,0.7777777777777778,1,0.13851040793110936
FKDEV02148,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02149,35,0.6451612903225806,0.11428571428571428,1,9,0.11428571428571428,0.9714285714285714,1,0.15133527582741535
FKDEV02150,26,1.0,0.8076923076923077,1,1,0.038461538461538464,1.0,1,0.09903287198926464
FKDEV02151,48,0.7073170731707317,0.14583333333333334,2,1,0.375,1.0,1,0.1532476534847353
FKDEV02152,51,1.0,0.9803921568627451,2,1,0.37254901960784315,0.8823529411764706,1,0.0679360937397997
FKDEV02153,7,0.0,1.0,1,4,0.7142857142857143,0.7142857142857143,1,0.06061851477532609
FKDEV02154,3,0.0,1.0,1,1,0.0,1.0,1,0.13783536352556597
FKDEV02155,11,0.0,1.0,1,2,0.0,1.0,1,0.11852708115254562
FKDEV02156,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02157,12,0.0,1.0,1,1,0.0,0.75,1,0.09348350686025103
FKDEV02158,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02159,8,0.0,0.125,2,1,0.75,1.0,1,0.0594617852867132
FKDEV02160,3,1.0,0.3333333333333333,2,1,0.0,1.0,1,0.11500635352605698
FKDEV02161,3,1.0,0.3333333333333333,2,2,0.3333333333333333,1.0,1,0.1468698195283772
FKDEV02162,1,0.0,1.0,1,1,0.0,0.0,1,0.05935712138972604
FKDEV02163,3,0.0,0.3333333333333333,1,2,1.0,1.0,1,0.06595580436431048
FKDEV02164,25,1.0,0.88,2,4,0.84,0.56,1,0.01251651406733556
FKDEV02165,8,0.0,0.625,2,3,0.125,0.875,1,0.08548911534975173
FKDEV02166,35,0.0,1.0,2,1,0.02857142857142857,1.0,1,0.051515357273199225
FKDEV02167,6,0.0,0.8333333333333334,2,1,0.0,1.0,1,0.082979245603157
FKDEV02168,2,1.0,0.5,1,1,0.0,1.0,1,0.1454351245235459
FKDEV02169,1,0.0,1.0,1,1,0.0,0.0,1,0.05935712138972604
FKDEV02170,1,0.0,1.0,1,1,1.0,0.0,-1,-0.00458743405864892
FKDEV02171,6,0.6666666666666666,0.5,3,2,0.3333333333333333,0.6666666666666666,1,0.12035709766527602
FKDEV02172,1,0.0,1.0,1,1,0.0,0.0,1,0.05935712138972604
FKDEV02173,7,0.0,1.0,4,4,0.5714285714285714,0.8571428571428571,-1,-0.015911613349427478
FKDEV02174,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02175,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02176,2,0.0,1.0,1,2,1.0,1.0,1,0.08568606025791514
FKDEV02177,11,1.0,0.6363636363636364,1,6,0.18181818181818182,0.7272727272727273,1,0.11294843816057926
FKDEV02178,15,0.625,0.4666666666666667,2,1,0.13333333333333333,0.5333333333333333,1,0.11203672981485246
FKDEV02179,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02180,1,0.0,1.0,1,1,0.0,0.0,1,0.05935712138972604
FKDEV02181,228,0.6410256410256411,0.4868421052631579,2,2,0.13157894736842105,0.8728070175438597,1,0.13738498062778387
FKDEV02182,1,0.0,1.0,1,1,1.0,0.0,-1,-0.00458743405864892
FKDEV02183,3,0.0,1.0,1,1,0.3333333333333333,0.0,1,0.014804386764165955
FKDEV02184,16,0.75,0.25,2,1,0.4375,0.75,1,0.14263711812642393
FKDEV02185,4,1.0,0.75,1,1,0.25,0.25,1,0.0340006120428471
FKDEV02186,2,0.0,1.0,2,1,0.5,1.0,1,0.06461873442291977
FKDEV02187,3,1.0,0.3333333333333333,2,2,0.0,1.0,1,0.11500635352605698
FKDEV02188,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02189,2,0.0,1.0,1,1,0.0,1.0,1,0.13878067016969875
FKDEV02190,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02191,33,1.0,0.8181818181818182,1,2,0.06060606060606061,1.0,1,0.09719175437112448
FKDEV02192,10,1.0,0.9,2,1,0.3,1.0,1,0.10214139330436633
FKDEV02193,8,0.0,1.0,2,1,0.25,0.875,1,0.06508506752591203
FKDEV02194,2,0.0,1.0,1,1,1.0,0.0,-1,-0.008534183949968965
FKDEV02195,2,0.0,1.0,1,2,0.0,1.0,1,0.13878067016969875
FKDEV02196,4,0.0,0.75,2,1,0.0,0.25,1,0.02524940989905533
FKDEV02197,1,0.0,1.0,1,1,0.0,0.0,1,0.05935712138972604
FKDEV02198,2,0.0,1.0,1,1,1.0,1.0,1,0.08568606025791514
FKDEV02199,4,0.6666666666666666,0.25,1,2,0.25,0.75,1,0.13280173110012128
FKDEV02200,46,0.8666666666666667,0.34782608695652173,2,3,0.8043478260869565,0.9565217391304348,1,0.10988246271418733
FKDEV02201,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02202,17,0.0,1.0,1,1,0.0,0.8235294117647058,1,0.0910539253505086
FKDEV02203,8,1.0,0.75,1,1,0.0,0.25,1,0.0312522045929009
FKDEV02204,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02205,3,1.0,0.6666666666666666,2,2,0.0,1.0,1,0.10354585181295123
FKDEV02206,38,0.0,0.9736842105263158,2,1,0.0,0.9736842105263158,1,0.04429328499544638
FKDEV02207,4,1.0,0.5,2,2,1.0,0.5,1,0.01956239187163522
FKDEV02208,8,1.0,0.125,1,4,0.0,1.0,1,0.1320434491344798
FKDEV02209,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02210,4,0.5,0.5,1,1,0.25,0.5,1,0.09455541705089276
FKDEV02211,7,0.5,0.42857142857142855,1,1,0.5714285714285714,0.8571428571428571,1,0.14630146700956503
FKDEV02212,2,0.0,1.0,1,1,0.5,1.0,1,0.09648865816141072
FKDEV02213,6,0.0,1.0,1,2,1.0,1.0,1,0.07678815271260164
FKDEV02214,21,0.0,0.8095238095238095,2,1,0.7619047619047619,1.0,1,0.05198181245773048
FKDEV02215,4,0.0,1.0,2,1,0.5,0.0,-1,-0.019459524581064036
FKDEV02216,24,0.7777777777777778,0.25,1,1,0.625,0.9583333333333334,1,0.16091125492751462
FKDEV02217,7,1.0,0.5714285714285714,1,1,0.14285714285714285,1.0,1,0.14415864094491082
FKDEV02218,135,0.6559139784946236,0.3111111111111111,3,1,0.014814814814814815,0.7851851851851852,1,0.08861234110659894
FKDEV02219,2,0.0,1.0,1,1,0.0,1.0,1,0.13878067016969875
FKDEV02220,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02221,4,0.0,1.0,1,1,0.5,0.5,1,0.046946195220753384
FKDEV02222,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02223,14,0.6666666666666666,0.14285714285714285,1,1,0.42857142857142855,0.9285714285714286,1,0.16328013042252348
FKDEV02224,5,0.5,0.6,3,3,0.2,0.8,1,0.11605364951162728
FKDEV02225,14,0.0,1.0,1,1,1.0,1.0,1,0.05834339086810747
FKDEV02226,12,0.0,1.0,3,6,0.0,1.0,1,0.02807935931510608
FKDEV02227,11,0.0,1.0,1,1,0.0,1.0,1,0.11852708115254562
FKDEV02228,3,1.0,0.3333333333333333,2,2,0.3333333333333333,1.0,1,0.1468698195283772
FKDEV02229,3,1.0,0.6666666666666666,2,1,0.3333333333333333,1.0,1,0.13077053251892146
FKDEV02230,2,0.0,1.0,1,1,0.0,1.0,1,0.13878067016969875
FKDEV02231,12,0.8181818181818182,0.08333333333333333,1,1,0.3333333333333333,1.0,1,0.15454108849451437
FKDEV02232,14,0.0,1.0,2,1,0.07142857142857142,0.7142857142857143,1,0.0516836407117075
FKDEV02233,3,0.0,1.0,1,1,0.0,0.0,1,0.047414008937060825
FKDEV02234,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02235,5,0.5,0.2,1,1,0.8,1.0,1,0.12635988195484915
FKDEV02236,144,0.13114754098360656,0.1527777777777778,3,5,0.8819444444444444,0.9722222222222222,1,0.008159230783620908
FKDEV02237,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02238,4,0.0,0.75,3,1,0.25,1.0,1,0.05837334376462511
FKDEV02239,4,0.0,1.0,1,1,1.0,1.0,1,0.08005707295075021
FKDEV02240,20,0.0,1.0,1,2,0.9,0.0,-1,-0.03916413981767375
FKDEV02241,2,0.0,1.0,1,1,0.5,0.0,1,0.012435930766747316
FKDEV02242,223,0.7476190476190476,0.05829596412556054,2,1,0.04484304932735426,0.9730941704035875,1,0.0844302885163144
FKDEV02243,5,1.0,0.2,1,2,0.2,1.0,1,0.15030398064588857
FKDEV02244,1,0.0,1.0,1,1,1.0,0.0,-1,-0.00458743405864892
FKDEV02245,2,0.0,0.5,1,2,0.0,1.0,1,0.12083979130395434
FKDEV02246,13,0.8181818181818182,0.15384615384615385,1,1,0.07692307692307693,1.0,1,0.14321914881899483
FKDEV02247,17,0.0,0.8823529411764706,1,1,0.4117647058823529,1.0,1,0.08421676285704766
FKDEV02248,5,0.0,1.0,2,2,0.2,1.0,1,0.07690006948693162
FKDEV02249,10,0.75,0.2,1,1,0.2,0.8,1,0.14579507604124814
FKDEV02250,6,0.0,1.0,1,3,0.0,1.0,1,0.1318205529691125
FKDEV02251,8,1.0,0.125,2,6,0.625,1.0,1,0.11586770711103422
FKDEV02252,46,1.0,0.9565217391304348,2,3,0.15217391304347827,0.9782608695652174,1,0.07749506859298039
FKDEV02253,55,0.44,0.5454545454545454,3,2,0.41818181818181815,1.0,1,0.11098895648625595
FKDEV02254,5,1.0,0.2,1,1,0.4,1.0,1,0.15139178625909966
FKDEV02255,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02256,2,1.0,0.5,1,2,0.0,1.0,1,0.1454351245235459
FKDEV02257,4,1.0,0.75,1,1,0.0,0.25,1,0.031622237411232934
FKDEV02258,1,0.0,1.0,1,1,1.0,0.0,-1,-0.00458743405864892
FKDEV02259,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02260,7,0.25,0.42857142857142855,1,1,0.5714285714285714,1.0,1,0.11791786249590103
FKDEV02261,5,1.0,0.6,1,2,0.4,1.0,1,0.15100363457403077
FKDEV02262,92,0.11764705882352941,0.8152173913043478,2,1,0.21739130434782608,0.44565217391304346,1,0.0200469287512548
FKDEV02263,29,0.0,1.0,1,1,0.0,0.9310344827586207,1,0.08054054157407398
FKDEV02264,2,1.0,0.5,1,2,0.0,1.0,1,0.1454351245235459
FKDEV02265,7,0.6666666666666666,0.5714285714285714,2,1,0.8571428571428571,0.5714285714285714,1,0.0591864768376662
FKDEV02266,11,1.0,0.9090909090909091,1,2,0.09090909090909091,1.0,1,0.09578812480156879
FKDEV02267,3,0.0,1.0,1,1,0.6666666666666666,1.0,1,0.09439569134854164
FKDEV02268,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02269,112,0.28440366972477066,0.026785714285714284,2,2,0.6964285714285714,0.9821428571428571,1,0.06729009294686361
FKDEV02270,10,0.0,1.0,2,1,0.6,0.9,1,0.04858207483207144
FKDEV02271,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02272,4,0.6666666666666666,0.25,2,1,0.25,0.75,1,0.14153647674624403
FKDEV02273,1,0.0,1.0,1,1,0.0,0.0,1,0.05935712138972604
FKDEV02274,2,0.0,0.5,1,1,0.5,1.0,1,0.11225959429945365
FKDEV02275,22,0.7142857142857143,0.6818181818181818,1,3,0.7272727272727273,0.8636363636363636,1,0.12025961860594575
FKDEV02276,6,1.0,0.3333333333333333,2,4,0.3333333333333333,0.6666666666666666,1,0.1141883095917195
FKDEV02277,5,1.0,0.8,1,1,0.4,0.2,1,0.00729091333292653
FKDEV02278,16,1.0,0.5,2,1,1.0,1.0,1,0.058445410104384976
FKDEV02279,2,1.0,0.5,1,2,0.0,1.0,1,0.1454351245235459
FKDEV02280,2,0.0,1.0,1,1,0.0,1.0,1,0.13878067016969875
FKDEV02281,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02282,2,1.0,0.5,1,1,0.0,1.0,1,0.1454351245235459
FKDEV02283,1,0.0,1.0,1,1,0.0,0.0,1,0.05935712138972604
FKDEV02284,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02285,3,0.0,1.0,2,1,1.0,1.0,1,0.02992974245063118
FKDEV02286,6,1.0,0.6666666666666666,1,2,0.3333333333333333,1.0,1,0.13516173534237141
FKDEV02287,4,0.6666666666666666,0.25,1,3,0.5,0.75,1,0.12456829103954303
FKDEV02288,3,0.0,1.0,1,1,0.6666666666666666,0.0,1,0.0027521281644736773
FKDEV02289,1,0.0,1.0,1,1,0.0,0.0,1,0.05935712138972604
FKDEV02290,4,0.0,1.0,1,1,1.0,1.0,1,0.08005707295075021
FKDEV02291,62,0.5,0.967741935483871,2,1,0.8387096774193549,1.0,1,0.04371596139082168
FKDEV02292,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02293,2,0.0,0.5,1,1,0.5,1.0,1,0.11225959429945365
FKDEV02294,28,0.8846153846153846,0.07142857142857142,1,4,0.9285714285714286,1.0,1,0.09856453837432716
FKDEV02295,2,1.0,0.5,1,1,0.0,1.0,1,0.1454351245235459
FKDEV02296,23,0.9090909090909091,0.5217391304347826,1,3,0.34782608695652173,0.9130434782608695,1,0.16421879027972247
FKDEV02297,2,0.0,1.0,1,1,0.0,0.0,1,0.050916947508699795
FKDEV02298,4,1.0,0.5,1,1,0.5,0.75,1,0.12589771435211833
FKDEV02299,6,1.0,0.8333333333333334,1,1,0.16666666666666666,0.3333333333333333,1,0.04332537291340577
FKDEV02300,15,0.7142857142857143,0.06666666666666667,1,1,0.4,1.0,1,0.16337319321178378
FKDEV02301,4,0.0,0.5,1,1,0.0,1.0,1,0.12083979130395434
FKDEV02302,2,1.0,0.5,1,1,0.0,1.0,1,0.1454351245235459
FKDEV02303,1,0.0,1.0,1,1,0.0,0.0,1,0.05935712138972604
FKDEV02304,11,0.6,0.09090909090909091,4,2,0.09090909090909091,1.0,1,0.07228868394774712
FKDEV02305,5,1.0,0.8,1,2,0.0,1.0,1,0.1129639537155448
FKDEV02306,6,0.6666666666666666,0.5,1,1,0.5,0.6666666666666666,1,0.1318638400079007
FKDEV02307,13,0.0,1.0,1,1,0.0,0.07692307692307693,1,0.03086850126572993
FKDEV02308,14,0.0,1.0,1,1,0.5714285714285714,0.7857142857142857,1,0.063592939955888
FKDEV02309,8,1.0,0.125,1,3,0.25,1.0,1,0.1439322270009304
FKDEV02310,3,0.0,1.0,1,1,0.0,1.0,1,0.13783536352556597
FKDEV02311,58,0.0,1.0,1,3,0.39655172413793105,0.25862068965517243,1,0.0028901684098298075
FKDEV02312,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02313,7,1.0,0.5714285714285714,1,1,0.42857142857142855,0.5714285714285714,1,0.10047973916126612
FKDEV02314,12,0.3333333333333333,0.75,2,4,0.08333333333333333,0.8333333333333334,1,0.10759719997131811
FKDEV02315,7,0.6666666666666666,0.5714285714285714,1,2,0.42857142857142855,0.42857142857142855,1,0.08392935391784156
FKDEV02316,30,0.6896551724137931,0.03333333333333333,1,1,0.03333333333333333,0.9666666666666667,1,0.12121246769443222
FKDEV02317,7,0.0,1.0,2,1,1.0,1.0,1,0.02454492857965973
FKDEV02318,23,0.5,0.9130434782608695,3,2,0.08695652173913043,1.0,1,0.06387697697674588
FKDEV02319,3,0.0,1.0,1,1,0.3333333333333333,1.0,1,0.10147216694774325
FKDEV02320,4,0.0,1.0,1,1,0.75,0.25,1,0.02639811945564785
FKDEV02321,4,1.0,0.75,1,1,0.75,1.0,1,0.10033439704434083
FKDEV02322,26,0.07692307692307693,0.5,2,1,0.9615384615384616,0.5384615384615384,-1,-0.011153033850919813
FKDEV02323,9,1.0,0.8888888888888888,1,1,0.0,1.0,1,0.09975077550655326
FKDEV02324,16,0.6428571428571429,0.125,1,1,0.625,1.0,1,0.14986673948533907
FKDEV02325,5,1.0,0.8,3,4,0.4,0.8,1,0.07878948671270958
FKDEV02326,9,0.6666666666666666,0.3333333333333333,1,1,0.0,0.6666666666666666,1,0.10649959472874027
FKDEV02327,2,1.0,0.5,1,1,0.5,1.0,1,0.15623554518410837
FKDEV02328,44,0.8378378378378378,0.1590909090909091,1,1,0.25,0.8409090909090909,1,0.15117438869166183
FKDEV02329,33,0.9523809523809523,0.36363636363636365,3,4,0.5454545454545454,1.0,1,0.10461617414491547
FKDEV02330,35,0.0,0.2857142857142857,2,1,0.0,0.7142857142857143,1,0.03700504746853073
FKDEV02331,5,0.0,1.0,2,5,0.2,0.8,1,0.06656490539399873
FKDEV02332,9,0.2,0.4444444444444444,3,1,0.2222222222222222,0.5555555555555556,1,0.047271381766932796
FKDEV02333,40,0.68,0.375,1,4,0.6,1.0,1,0.15554512235706774
FKDEV02334,43,0.2,0.8837209302325582,1,1,0.5116279069767442,0.7441860465116279,1,0.06718882260347214
FKDEV02335,2,0.0,1.0,1,1,0.0,1.0,1,0.13878067016969875
FKDEV02336,2,0.0,1.0,1,1,0.0,0.5,1,0.08054077421952632
FKDEV02337,10,0.75,0.2,1,1,0.1,1.0,1,0.15684701694093428
FKDEV02338,2,0.0,1.0,1,1,0.0,1.0,1,0.13878067016969875
FKDEV02339,4,1.0,0.25,2,1,0.75,0.75,1,0.07433880592235653
FKDEV02340,18,0.5,0.2222222222222222,2,3,0.6666666666666666,0.9444444444444444,1,0.120779799663013
FKDEV02341,11,0.0,1.0,1,1,1.0,0.0,-1,-0.03627127640870953
FKDEV02342,43,0.5384615384615384,0.3953488372093023,4,2,0.4186046511627907,0.6976744186046512,1,0.07637130672589965
FKDEV02343,2,0.0,1.0,1,1,1.0,0.0,-1,-0.008534183949968965
FKDEV02344,13,1.0,0.38461538461538464,1,4,0.6923076923076923,0.6923076923076923,1,0.07991613849472518
FKDEV02345,4,0.0,1.0,2,2,0.25,0.0,-1,-0.010749947113859015
FKDEV02346,2,0.0,1.0,1,1,1.0,0.0,-1,-0.008534183949968965
FKDEV02347,5,1.0,0.6,1,1,0.6,0.4,1,0.0440983049195236
FKDEV02348,4,0.0,1.0,1,1,0.75,1.0,1,0.09799773227225467
FKDEV02349,7,1.0,0.8571428571428571,1,2,0.0,0.8571428571428571,1,0.09039865430347749
FKDEV02350,20,0.6,0.25,1,1,0.15,0.9,1,0.15729041714380126
FKDEV02351,3,0.0,1.0,2,1,0.0,0.0,-1,-0.0030322851800296258
FKDEV02352,2,0.0,0.5,1,1,0.5,0.5,1,0.041496327271238864
FKDEV02353,7,0.0,1.0,1,2,1.0,0.0,-1,-0.0235236084313849
FKDEV02354,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02355,17,0.8333333333333334,0.29411764705882354,3,1,0.47058823529411764,0.8823529411764706,1,0.13258573798865025
FKDEV02356,10,0.0,1.0,1,1,1.0,1.0,1,0.06447178454614522
FKDEV02357,7,0.8,0.2857142857142857,2,3,0.5714285714285714,0.7142857142857143,1,0.10993520218316843
FKDEV02358,4,1.0,0.75,1,1,0.0,0.25,1,0.031622237411232934
FKDEV02359,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02360,18,0.0,1.0,1,1,0.0,0.0,1,0.00956357538324104
FKDEV02361,7,0.8,0.2857142857142857,2,1,0.0,1.0,1,0.13200098069360344
FKDEV02362,5,0.0,1.0,1,1,0.0,0.6,1,0.09050437797955924
FKDEV02363,16,0.6666666666666666,0.625,1,1,0.0625,1.0,1,0.1415720927934056
FKDEV02364,9,0.0,0.6666666666666666,1,1,0.0,1.0,1,0.10262206994917566
FKDEV02365,8,0.3333333333333333,0.625,1,1,0.25,0.375,1,0.049814186719216225
FKDEV02366,1,0.0,1.0,1,1,1.0,1.0,1,0.09209886002701767
FKDEV02367,6,0.75,0.3333333333333333,1,1,1.0,1.0,1,0.1029668657001736
FKDEV02368,12,1.0,0.8333333333333334,1,2,0.16666666666666666,0.5,1,0.07026249531813733
FKDEV02369,3,0.0,1.0,2,1,1.0,1.0,1,0.02992974245063118
FKDEV02370,1,0.0,1.0,1,1,0.0,0.0,1,0.05935712138972604
FKDEV02371,1,0.0,1.0,1,1,1.0,0.0,-1,-0.00458743405864892
FKDEV02372,11,0.0,1.0,1,1,0.0,1.0,1,0.11852708115254562
FKDEV02373,25,0.75,0.84,1,1,0.0,0.88,1,0.11164951248663507
FKDEV02374,1,0.0,1.0,1,1,0.0,1.0,1,0.1449792915256956
FKDEV02375,127,0.8761061946902655,0.11023622047244094,2,5,0.2204724409448819,0.968503937007874,1,0.1336387749857439
FKDEV02376,2,0.0,1.0,2,2,0.0,0.5,1,0.0415362330823168
FKDEV02377,4,0.0,1.0,1,1,0.0,0.75,1,0.10514236612057998
